RideId,Date,Time,Wait,Name,OpeningDate,Tier,Location,IntellectualProp,Status,Temperature,CloudCover,SimpleStatus,RainAccumulation,ParkId,ParkOpen,ParkClose,EMHOpen,EMHClose,ParkName
23,2018-05-07,16:45,15,"Meet BB-8 at Star Wars Launch Bay",2017-04-14,diversion,,StarWars,"clear sky",87.76,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
24,2018-05-07,16:45,20,"Meet Chewbacca at Star Wars Launch Bay",2015-12-01,diversion,,StarWars,"clear sky",87.76,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
35,2018-05-07,16:45,35,"Mickey and Minnie Starring in Red Carpet Dreams",2016-05-08,diversion,,Fab5,"clear sky",87.76,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
39,2018-05-07,16:45,10,"Muppet*Vision 3D",1991-05-16,major_attraction,"Streets of America",Muppets,"clear sky",87.76,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
45,2018-05-07,16:45,65,"Rock n Roller Coaster Starring Aerosmith",1999-07-29,headliner,"Sunset Boulevard",None,"clear sky",87.76,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
52,2018-05-07,16:45,20,"Star Tours - The Adventures Continue",1989-12-15,headliner,"Echo Lake",StarWars,"clear sky",87.76,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
53,2018-05-07,16:45,10,"Star Wars Launch Bay Theater",2015-12-01,minor_attraction,,StarWars,"clear sky",87.76,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
59,2018-05-07,16:45,35,"The Twilight Zone Tower of Terror",1994-07-22,super_headliner,"Sunset Boulevard",None,"clear sky",87.76,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
5,2018-05-07,17:00,10,"Celebrity Spotlight",2017-01-01,diversion,,None,"clear sky",88.99,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
9,2018-05-07,17:00,20,"Encounter Kylo Ren at Star Wars Launch Bay",2016-02-07,diversion,,StarWars,"clear sky",88.99,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
23,2018-05-07,17:00,20,"Meet BB-8 at Star Wars Launch Bay",2017-04-14,diversion,,StarWars,"clear sky",88.99,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
24,2018-05-07,17:00,10,"Meet Chewbacca at Star Wars Launch Bay",2015-12-01,diversion,,StarWars,"clear sky",88.99,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
35,2018-05-07,17:00,30,"Mickey and Minnie Starring in Red Carpet Dreams",2016-05-08,diversion,,Fab5,"clear sky",88.99,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
39,2018-05-07,17:00,15,"Muppet*Vision 3D",1991-05-16,major_attraction,"Streets of America",Muppets,"clear sky",88.99,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
45,2018-05-07,17:00,80,"Rock n Roller Coaster Starring Aerosmith",1999-07-29,headliner,"Sunset Boulevard",None,"clear sky",88.99,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
52,2018-05-07,17:00,10,"Star Tours - The Adventures Continue",1989-12-15,headliner,"Echo Lake",StarWars,"clear sky",88.99,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
53,2018-05-07,17:00,10,"Star Wars Launch Bay Theater",2015-12-01,minor_attraction,,StarWars,"clear sky",88.99,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
59,2018-05-07,17:00,35,"The Twilight Zone Tower of Terror",1994-07-22,super_headliner,"Sunset Boulevard",None,"clear sky",88.99,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
61,2018-05-07,17:00,75,"Toy Story Midway Mania!",2008-05-31,headliner,"Pixar Place",Pixar,"clear sky",88.99,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
5,2018-05-07,17:15,10,"Celebrity Spotlight",2017-01-01,diversion,,None,"clear sky",88.99,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
9,2018-05-07,17:15,15,"Encounter Kylo Ren at Star Wars Launch Bay",2016-02-07,diversion,,StarWars,"clear sky",88.99,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
23,2018-05-07,17:15,25,"Meet BB-8 at Star Wars Launch Bay",2017-04-14,diversion,,StarWars,"clear sky",88.99,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
24,2018-05-07,17:15,10,"Meet Chewbacca at Star Wars Launch Bay",2015-12-01,diversion,,StarWars,"clear sky",88.99,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
35,2018-05-07,17:15,30,"Mickey and Minnie Starring in Red Carpet Dreams",2016-05-08,diversion,,Fab5,"clear sky",88.99,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
5,2018-05-07,17:30,10,"Celebrity Spotlight",2017-01-01,diversion,,None,"clear sky",88.99,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
9,2018-05-07,17:30,15,"Encounter Kylo Ren at Star Wars Launch Bay",2016-02-07,diversion,,StarWars,"clear sky",88.99,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
23,2018-05-07,17:30,10,"Meet BB-8 at Star Wars Launch Bay",2017-04-14,diversion,,StarWars,"clear sky",88.99,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
24,2018-05-07,17:30,10,"Meet Chewbacca at Star Wars Launch Bay",2015-12-01,diversion,,StarWars,"clear sky",88.99,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
35,2018-05-07,17:30,30,"Mickey and Minnie Starring in Red Carpet Dreams",2016-05-08,diversion,,Fab5,"clear sky",88.99,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
59,2018-05-07,17:30,35,"The Twilight Zone Tower of Terror",1994-07-22,super_headliner,"Sunset Boulevard",None,"clear sky",88.99,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
5,2018-05-07,17:45,20,"Celebrity Spotlight",2017-01-01,diversion,,None,"clear sky",88.99,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
9,2018-05-07,17:45,15,"Encounter Kylo Ren at Star Wars Launch Bay",2016-02-07,diversion,,StarWars,"clear sky",88.99,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
23,2018-05-07,17:45,5,"Meet BB-8 at Star Wars Launch Bay",2017-04-14,diversion,,StarWars,"clear sky",88.99,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
35,2018-05-07,17:45,35,"Mickey and Minnie Starring in Red Carpet Dreams",2016-05-08,diversion,,Fab5,"clear sky",88.99,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
5,2018-05-07,18:00,25,"Celebrity Spotlight",2017-01-01,diversion,,None,"scattered clouds",88.7,40,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
9,2018-05-07,18:00,10,"Encounter Kylo Ren at Star Wars Launch Bay",2016-02-07,diversion,,StarWars,"scattered clouds",88.7,40,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
23,2018-05-07,18:00,20,"Meet BB-8 at Star Wars Launch Bay",2017-04-14,diversion,,StarWars,"scattered clouds",88.7,40,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
24,2018-05-07,18:00,15,"Meet Chewbacca at Star Wars Launch Bay",2015-12-01,diversion,,StarWars,"scattered clouds",88.7,40,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
35,2018-05-07,18:00,45,"Mickey and Minnie Starring in Red Carpet Dreams",2016-05-08,diversion,,Fab5,"scattered clouds",88.7,40,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
39,2018-05-07,18:00,10,"Muppet*Vision 3D",1991-05-16,major_attraction,"Streets of America",Muppets,"scattered clouds",88.7,40,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
45,2018-05-07,18:00,35,"Rock n Roller Coaster Starring Aerosmith",1999-07-29,headliner,"Sunset Boulevard",None,"scattered clouds",88.7,40,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
52,2018-05-07,18:00,15,"Star Tours - The Adventures Continue",1989-12-15,headliner,"Echo Lake",StarWars,"scattered clouds",88.7,40,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
53,2018-05-07,18:00,10,"Star Wars Launch Bay Theater",2015-12-01,minor_attraction,,StarWars,"scattered clouds",88.7,40,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
59,2018-05-07,18:00,40,"The Twilight Zone Tower of Terror",1994-07-22,super_headliner,"Sunset Boulevard",None,"scattered clouds",88.7,40,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
61,2018-05-07,18:00,75,"Toy Story Midway Mania!",2008-05-31,headliner,"Pixar Place",Pixar,"scattered clouds",88.7,40,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
5,2018-05-07,18:15,15,"Celebrity Spotlight",2017-01-01,diversion,,None,"scattered clouds",88.7,40,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
9,2018-05-07,18:15,15,"Encounter Kylo Ren at Star Wars Launch Bay",2016-02-07,diversion,,StarWars,"scattered clouds",88.7,40,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
23,2018-05-07,18:15,15,"Meet BB-8 at Star Wars Launch Bay",2017-04-14,diversion,,StarWars,"scattered clouds",88.7,40,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
24,2018-05-07,18:15,20,"Meet Chewbacca at Star Wars Launch Bay",2015-12-01,diversion,,StarWars,"scattered clouds",88.7,40,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
35,2018-05-07,18:15,50,"Mickey and Minnie Starring in Red Carpet Dreams",2016-05-08,diversion,,Fab5,"scattered clouds",88.7,40,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
39,2018-05-07,18:15,10,"Muppet*Vision 3D",1991-05-16,major_attraction,"Streets of America",Muppets,"scattered clouds",88.7,40,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
45,2018-05-07,18:15,60,"Rock n Roller Coaster Starring Aerosmith",1999-07-29,headliner,"Sunset Boulevard",None,"scattered clouds",88.7,40,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
52,2018-05-07,18:15,5,"Star Tours - The Adventures Continue",1989-12-15,headliner,"Echo Lake",StarWars,"scattered clouds",88.7,40,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
59,2018-05-07,18:15,40,"The Twilight Zone Tower of Terror",1994-07-22,super_headliner,"Sunset Boulevard",None,"scattered clouds",88.7,40,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
5,2018-05-07,18:30,15,"Celebrity Spotlight",2017-01-01,diversion,,None,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
9,2018-05-07,18:30,5,"Encounter Kylo Ren at Star Wars Launch Bay",2016-02-07,diversion,,StarWars,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
23,2018-05-07,18:30,15,"Meet BB-8 at Star Wars Launch Bay",2017-04-14,diversion,,StarWars,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
24,2018-05-07,18:30,25,"Meet Chewbacca at Star Wars Launch Bay",2015-12-01,diversion,,StarWars,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
35,2018-05-07,18:30,45,"Mickey and Minnie Starring in Red Carpet Dreams",2016-05-08,diversion,,Fab5,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
39,2018-05-07,18:30,15,"Muppet*Vision 3D",1991-05-16,major_attraction,"Streets of America",Muppets,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
45,2018-05-07,18:30,60,"Rock n Roller Coaster Starring Aerosmith",1999-07-29,headliner,"Sunset Boulevard",None,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
52,2018-05-07,18:30,5,"Star Tours - The Adventures Continue",1989-12-15,headliner,"Echo Lake",StarWars,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
53,2018-05-07,18:30,10,"Star Wars Launch Bay Theater",2015-12-01,minor_attraction,,StarWars,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
59,2018-05-07,18:30,40,"The Twilight Zone Tower of Terror",1994-07-22,super_headliner,"Sunset Boulevard",None,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
5,2018-05-07,18:45,20,"Celebrity Spotlight",2017-01-01,diversion,,None,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
9,2018-05-07,18:45,10,"Encounter Kylo Ren at Star Wars Launch Bay",2016-02-07,diversion,,StarWars,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
23,2018-05-07,18:45,20,"Meet BB-8 at Star Wars Launch Bay",2017-04-14,diversion,,StarWars,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
24,2018-05-07,18:45,25,"Meet Chewbacca at Star Wars Launch Bay",2015-12-01,diversion,,StarWars,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
35,2018-05-07,18:45,20,"Mickey and Minnie Starring in Red Carpet Dreams",2016-05-08,diversion,,Fab5,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
39,2018-05-07,18:45,10,"Muppet*Vision 3D",1991-05-16,major_attraction,"Streets of America",Muppets,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
45,2018-05-07,18:45,40,"Rock n Roller Coaster Starring Aerosmith",1999-07-29,headliner,"Sunset Boulevard",None,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
52,2018-05-07,18:45,10,"Star Tours - The Adventures Continue",1989-12-15,headliner,"Echo Lake",StarWars,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
53,2018-05-07,18:45,10,"Star Wars Launch Bay Theater",2015-12-01,minor_attraction,,StarWars,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
59,2018-05-07,18:45,40,"The Twilight Zone Tower of Terror",1994-07-22,super_headliner,"Sunset Boulevard",None,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
5,2018-05-07,19:00,15,"Celebrity Spotlight",2017-01-01,diversion,,None,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
9,2018-05-07,19:00,20,"Encounter Kylo Ren at Star Wars Launch Bay",2016-02-07,diversion,,StarWars,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
23,2018-05-07,19:00,10,"Meet BB-8 at Star Wars Launch Bay",2017-04-14,diversion,,StarWars,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
24,2018-05-07,19:00,30,"Meet Chewbacca at Star Wars Launch Bay",2015-12-01,diversion,,StarWars,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
35,2018-05-07,19:00,20,"Mickey and Minnie Starring in Red Carpet Dreams",2016-05-08,diversion,,Fab5,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
39,2018-05-07,19:00,10,"Muppet*Vision 3D",1991-05-16,major_attraction,"Streets of America",Muppets,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
45,2018-05-07,19:00,40,"Rock n Roller Coaster Starring Aerosmith",1999-07-29,headliner,"Sunset Boulevard",None,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
52,2018-05-07,19:00,5,"Star Tours - The Adventures Continue",1989-12-15,headliner,"Echo Lake",StarWars,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
53,2018-05-07,19:00,10,"Star Wars Launch Bay Theater",2015-12-01,minor_attraction,,StarWars,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
59,2018-05-07,19:00,35,"The Twilight Zone Tower of Terror",1994-07-22,super_headliner,"Sunset Boulevard",None,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
61,2018-05-07,19:00,75,"Toy Story Midway Mania!",2008-05-31,headliner,"Pixar Place",Pixar,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
5,2018-05-07,19:15,10,"Celebrity Spotlight",2017-01-01,diversion,,None,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
9,2018-05-07,19:15,10,"Encounter Kylo Ren at Star Wars Launch Bay",2016-02-07,diversion,,StarWars,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
23,2018-05-07,19:15,15,"Meet BB-8 at Star Wars Launch Bay",2017-04-14,diversion,,StarWars,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
24,2018-05-07,19:15,25,"Meet Chewbacca at Star Wars Launch Bay",2015-12-01,diversion,,StarWars,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
35,2018-05-07,19:15,50,"Mickey and Minnie Starring in Red Carpet Dreams",2016-05-08,diversion,,Fab5,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
39,2018-05-07,19:15,10,"Muppet*Vision 3D",1991-05-16,major_attraction,"Streets of America",Muppets,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
45,2018-05-07,19:15,45,"Rock n Roller Coaster Starring Aerosmith",1999-07-29,headliner,"Sunset Boulevard",None,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
52,2018-05-07,19:15,10,"Star Tours - The Adventures Continue",1989-12-15,headliner,"Echo Lake",StarWars,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
53,2018-05-07,19:15,10,"Star Wars Launch Bay Theater",2015-12-01,minor_attraction,,StarWars,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
59,2018-05-07,19:15,40,"The Twilight Zone Tower of Terror",1994-07-22,super_headliner,"Sunset Boulevard",None,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
61,2018-05-07,19:15,75,"Toy Story Midway Mania!",2008-05-31,headliner,"Pixar Place",Pixar,"clear sky",86.5,1,Clear,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
5,2018-05-07,19:30,20,"Celebrity Spotlight",2017-01-01,diversion,,None,"broken clouds",82.69,75,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
9,2018-05-07,19:30,10,"Encounter Kylo Ren at Star Wars Launch Bay",2016-02-07,diversion,,StarWars,"broken clouds",82.69,75,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
23,2018-05-07,19:30,20,"Meet BB-8 at Star Wars Launch Bay",2017-04-14,diversion,,StarWars,"broken clouds",82.69,75,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
24,2018-05-07,19:30,30,"Meet Chewbacca at Star Wars Launch Bay",2015-12-01,diversion,,StarWars,"broken clouds",82.69,75,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
35,2018-05-07,19:30,30,"Mickey and Minnie Starring in Red Carpet Dreams",2016-05-08,diversion,,Fab5,"broken clouds",82.69,75,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
52,2018-05-07,19:30,15,"Star Tours - The Adventures Continue",1989-12-15,headliner,"Echo Lake",StarWars,"broken clouds",82.69,75,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
59,2018-05-07,19:30,30,"The Twilight Zone Tower of Terror",1994-07-22,super_headliner,"Sunset Boulevard",None,"broken clouds",82.69,75,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
5,2018-05-07,20:00,35,"Celebrity Spotlight",2017-01-01,diversion,,None,"broken clouds",82.69,75,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
9,2018-05-07,20:00,10,"Encounter Kylo Ren at Star Wars Launch Bay",2016-02-07,diversion,,StarWars,"broken clouds",82.69,75,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
23,2018-05-07,20:00,15,"Meet BB-8 at Star Wars Launch Bay",2017-04-14,diversion,,StarWars,"broken clouds",82.69,75,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
24,2018-05-07,20:00,25,"Meet Chewbacca at Star Wars Launch Bay",2015-12-01,diversion,,StarWars,"broken clouds",82.69,75,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
35,2018-05-07,20:00,35,"Mickey and Minnie Starring in Red Carpet Dreams",2016-05-08,diversion,,Fab5,"broken clouds",82.69,75,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
39,2018-05-07,20:00,10,"Muppet*Vision 3D",1991-05-16,major_attraction,"Streets of America",Muppets,"broken clouds",82.69,75,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
45,2018-05-07,20:00,75,"Rock n Roller Coaster Starring Aerosmith",1999-07-29,headliner,"Sunset Boulevard",None,"broken clouds",82.69,75,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
52,2018-05-07,20:00,20,"Star Tours - The Adventures Continue",1989-12-15,headliner,"Echo Lake",StarWars,"broken clouds",82.69,75,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
53,2018-05-07,20:00,10,"Star Wars Launch Bay Theater",2015-12-01,minor_attraction,,StarWars,"broken clouds",82.69,75,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
59,2018-05-07,20:00,30,"The Twilight Zone Tower of Terror",1994-07-22,super_headliner,"Sunset Boulevard",None,"broken clouds",82.69,75,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
5,2018-05-07,20:15,15,"Celebrity Spotlight",2017-01-01,diversion,,None,"few clouds",79.88,20,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
9,2018-05-07,20:15,5,"Encounter Kylo Ren at Star Wars Launch Bay",2016-02-07,diversion,,StarWars,"few clouds",79.88,20,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
23,2018-05-07,20:15,15,"Meet BB-8 at Star Wars Launch Bay",2017-04-14,diversion,,StarWars,"few clouds",79.88,20,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
24,2018-05-07,20:15,20,"Meet Chewbacca at Star Wars Launch Bay",2015-12-01,diversion,,StarWars,"few clouds",79.88,20,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
35,2018-05-07,20:15,35,"Mickey and Minnie Starring in Red Carpet Dreams",2016-05-08,diversion,,Fab5,"few clouds",79.88,20,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
39,2018-05-07,20:15,10,"Muppet*Vision 3D",1991-05-16,major_attraction,"Streets of America",Muppets,"few clouds",79.88,20,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
45,2018-05-07,20:15,75,"Rock n Roller Coaster Starring Aerosmith",1999-07-29,headliner,"Sunset Boulevard",None,"few clouds",79.88,20,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
52,2018-05-07,20:15,15,"Star Tours - The Adventures Continue",1989-12-15,headliner,"Echo Lake",StarWars,"few clouds",79.88,20,Clouds,0,3,"9:00 AM","9:30 PM",None,None,"Hollywood Studios"
